window_end,p_btc_up,p_eth_up,btc_up_resolved,eth_up_resolved,spread,spread_bucket
1788452700,0.885,0.655,True,False,0.22999999999999998,0.25
1788455400,0.565,0.645,True,True,-0.08000000000000007,-0.1
1788455100,0.205,0.305,False,True,-0.1,-0.1
1788452400,0.215,0.29,False,False,-0.07499999999999998,-0.05
1788451200,0.605,0.455,True,True,0.14999999999999997,0.15000000000000002
1788457200,0.505,0.51,True,True,-0.0050000000000000044,-0.0
1788457800,0.505,0.305,True,True,0.2,0.2
1788456600,0.505,0.5,True,True,0.0050000000000000044,0.0
1788289200,0.945,0.895,True,True,0.04999999999999993,0.05
1788456300,0.495,0.5,False,False,-0.0050000000000000044,-0.0
1788455700,0.495,0.5,True,True,-0.0050000000000000044,-0.0
1788456900,0.505,0.5,True,True,0.0050000000000000044,0.0
1788453600,0.265,0.175,False,False,0.09000000000000002,0.1
1788288900,0.945,0.965,True,True,-0.020000000000000018,-0.0
1788287700,0.865,0.41,True,False,0.455,0.45
1788457500,0.505,0.51,False,False,-0.0050000000000000044,-0.0
1788458100,0.505,0.27,False,False,0.235,0.25
1788287400,0.155,0.235,False,False,-0.07999999999999999,-0.1
1788456000,0.505,0.5,False,False,0.0050000000000000044,0.0
1788288300,0.695,0.725,False,False,-0.030000000000000027,-0.05
1788290400,0.875,0.865,True,True,0.010000000000000009,0.0
1788291300,0.215,0.385,False,False,-0.17,-0.15000000000000002
1788458700,0.505,0.305,True,True,0.2,0.2
1788459600,0.505,0.305,False,False,0.2,0.2
1788290100,0.565,0.625,True,True,-0.06000000000000005,-0.05
1788288600,0.33,0.235,True,True,0.09500000000000003,0.1
1788287100,0.405,0.415,True,True,-0.009999999999999953,-0.0
1788290700,0.655,0.645,True,True,0.010000000000000009,0.0
1788288000,0.045,0.04,False,False,0.0049999999999999975,0.0
1788458400,0.505,0.305,False,False,0.2,0.2
1788292800,0.845,0.895,True,True,-0.050000000000000044,-0.05
1788291900,0.485,0.535,False,False,-0.050000000000000044,-0.05
1788289500,0.775,0.845,True,True,-0.06999999999999995,-0.05
1788295200,0.885,0.635,True,True,0.25,0.25
1788459000,0.505,0.305,True,True,0.2,0.2
1788291600,0.455,0.385,True,False,0.07,0.05
1788293100,0.385,0.16,False,False,0.225,0.2
1788294600,0.195,0.325,False,True,-0.13,-0.15000000000000002
1788292200,0.265,0.255,False,False,0.010000000000000009,0.0
1788289800,0.425,0.315,False,False,0.10999999999999999,0.1
1788459300,0.505,0.305,False,True,0.2,0.2
1788292500,0.555,0.305,False,False,0.25000000000000006,0.25
1788293700,0.595,0.765,True,True,-0.17000000000000004,-0.15000000000000002
1788293400,0.635,0.345,True,False,0.29000000000000004,0.30000000000000004
1788295800,0.255,0.125,False,False,0.13,0.15000000000000002
1788295500,0.055,0.04,False,False,0.015,0.0
1788297900,0.935,0.975,True,True,-0.039999999999999925,-0.05
1788294000,0.205,0.235,True,True,-0.03,-0.05
1788298500,0.085,0.08,False,False,0.0050000000000000044,0.0
1788297300,0.015,0.005,False,False,0.009999999999999998,0.0
1788294300,0.295,0.235,False,False,0.06,0.05
1788294900,0.275,0.475,False,True,-0.19999999999999996,-0.2
1788301200,0.065,0.12,False,False,-0.05499999999999999,-0.05
1788298200,0.845,0.785,True,True,0.05999999999999994,0.05
1788299400,0.735,0.79,True,True,-0.05500000000000005,-0.05
1788296100,0.555,0.415,True,True,0.14000000000000007,0.15000000000000002
1788300000,0.735,0.755,False,False,-0.020000000000000018,-0.0
1788291000,0.855,0.92,True,True,-0.06500000000000006,-0.05
1788297600,0.015,0.085,False,False,-0.07,-0.05
1788296700,0.245,0.215,False,False,0.03,0.05
1788302400,0.915,0.79,True,True,0.125,0.1
1788297000,0.035,0.055,False,False,-0.019999999999999997,-0.0
1788299700,0.975,0.88,True,True,0.09499999999999997,0.1
1788299100,0.795,0.635,True,True,0.16000000000000003,0.15000000000000002
1788296400,0.885,0.75,True,True,0.135,0.15000000000000002
1788300300,0.235,0.35,True,True,-0.11499999999999999,-0.1
1788298800,0.725,0.655,True,True,0.06999999999999995,0.05
1788301500,0.085,0.135,False,False,-0.05,-0.05
1788302100,0.305,0.605,False,False,-0.3,-0.30000000000000004
1788300600,0.095,0.065,False,False,0.03,0.05
1788306300,0.825,0.835,True,True,-0.010000000000000009,-0.0
1788307200,0.135,0.34,False,False,-0.20500000000000002,-0.2
1788302700,0.275,0.26,True,False,0.015000000000000013,0.0
1788307500,0.615,0.465,True,False,0.14999999999999997,0.15000000000000002
1788309300,0.805,0.665,True,False,0.14,0.15000000000000002
1788308700,0.095,0.05,False,False,0.045,0.05
1788300900,0.735,0.775,True,True,-0.040000000000000036,-0.05
1788311700,0.865,0.895,True,True,-0.030000000000000027,-0.05
1788301800,0.555,0.305,False,False,0.25000000000000006,0.25
1788310800,0.935,0.94,True,True,-0.004999999999999893,-0.0
1788306600,0.315,0.455,True,True,-0.14,-0.15000000000000002
1788308400,0.475,0.44,True,True,0.034999999999999976,0.05
1788312900,0.415,0.555,False,False,-0.14000000000000007,-0.15000000000000002
1788307800,0.245,0.595,False,True,-0.35,-0.35000000000000003
1788309900,0.275,0.29,True,True,-0.014999999999999958,-0.0
1788306900,0.045,0.03,False,False,0.015,0.0
1788308100,0.155,0.255,False,True,-0.1,-0.1
1788306000,0.505,0.885,True,True,-0.38,-0.4
1788309600,0.085,0.135,False,False,-0.05,-0.05
1788310500,0.365,0.355,False,False,0.010000000000000009,0.0
1788310200,0.475,0.47,False,False,0.0050000000000000044,0.0
1788313800,0.505,0.5,False,False,0.0050000000000000044,0.0
1788309000,0.115,0.115,False,False,0.0,0.0
1788313500,0.505,0.5,False,False,0.0050000000000000044,0.0
1788314100,0.505,0.5,False,False,0.0050000000000000044,0.0
1788311400,0.175,0.255,False,False,-0.08000000000000002,-0.1
1788316200,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788312600,0.055,0.09,False,False,-0.034999999999999996,-0.05
1788313200,0.505,0.5,False,False,0.0050000000000000044,0.0
1788311100,0.515,0.625,False,True,-0.10999999999999999,-0.1
1788315300,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788315600,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788312300,0.255,0.46,True,True,-0.20500000000000002,-0.2
1788317400,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788314700,0.505,0.51,False,False,-0.0050000000000000044,-0.0
1788319500,0.505,0.285,False,False,0.22000000000000003,0.2
1788317700,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788314400,0.505,0.5,True,True,0.0050000000000000044,0.0
1788316800,0.505,0.35,False,False,0.15500000000000003,0.15000000000000002
1788316500,0.505,0.35,False,False,0.15500000000000003,0.15000000000000002
1788318600,0.505,0.35,False,True,0.15500000000000003,0.15000000000000002
1788318300,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788318000,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788312000,0.105,0.135,False,False,-0.030000000000000013,-0.05
1788318900,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788319200,0.505,0.305,True,True,0.2,0.2
1788321000,0.5,0.305,True,True,0.195,0.2
1788320400,0.5,0.305,True,True,0.195,0.2
1788320100,0.505,0.305,False,False,0.2,0.2
1788315900,0.505,0.35,True,True,0.15500000000000003,0.15000000000000002
1788323100,0.5,0.305,True,True,0.195,0.2
1788321600,0.5,0.305,False,True,0.195,0.2
1788317100,0.505,0.35,False,False,0.15500000000000003,0.15000000000000002
1788319800,0.505,0.305,True,True,0.2,0.2
1788315000,0.505,0.51,True,True,-0.0050000000000000044,-0.0
1788321300,0.5,0.285,False,False,0.21500000000000002,0.2
1788322500,0.5,0.305,False,False,0.195,0.2
1788320700,0.5,0.305,False,False,0.195,0.2
1788321900,0.5,0.305,False,True,0.195,0.2
1788324600,0.5,0.495,True,True,0.0050000000000000044,0.0
1788322800,0.5,0.305,True,True,0.195,0.2
1788322200,0.5,0.305,False,False,0.195,0.2
1788325200,0.445,0.655,False,True,-0.21000000000000002,-0.2
1788327600,0.675,0.635,True,True,0.040000000000000036,0.05
1788326100,0.925,0.685,True,True,0.24,0.25
1788327300,0.135,0.205,False,False,-0.06999999999999998,-0.05
1788328200,0.815,0.895,True,True,-0.08000000000000007,-0.1
1788324900,0.5,0.48,False,False,0.020000000000000018,0.0
1788323700,0.5,0.52,True,True,-0.020000000000000018,-0.0
1788323400,0.5,0.305,True,True,0.195,0.2
1788324300,0.5,0.49,True,True,0.010000000000000009,0.0
1788326700,0.545,0.735,True,True,-0.18999999999999995,-0.2
1788329100,0.945,0.925,True,False,0.019999999999999907,0.0
1788324000,0.5,0.5,True,True,0.0,0.0
1788325500,0.065,0.1,False,False,-0.035,-0.05
1788326400,0.965,0.98,True,True,-0.015000000000000013,-0.0
1788330000,0.895,0.805,True,False,0.08999999999999997,0.1
1788330300,0.405,0.57,False,True,-0.16499999999999992,-0.15000000000000002
1788329400,0.265,0.075,True,False,0.19,0.2
1788328500,0.155,0.315,False,False,-0.16,-0.15000000000000002
1788329700,0.535,0.875,False,False,-0.33999999999999997,-0.35000000000000003
1788325800,0.085,0.045,False,False,0.04000000000000001,0.05
1788328800,0.085,0.165,False,False,-0.08,-0.1
1788331800,0.175,0.245,False,False,-0.07,-0.05
1788327000,0.205,0.335,True,True,-0.13000000000000003,-0.15000000000000002
1788330600,0.915,0.975,False,True,-0.05999999999999994,-0.05
1788334200,0.275,0.315,False,False,-0.03999999999999998,-0.05
1788332100,0.125,0.185,False,False,-0.06,-0.05
1788333600,0.075,0.075,False,False,0.0,0.0
1788331200,0.845,0.815,True,True,0.030000000000000027,0.05
1788332700,0.815,0.805,True,True,0.009999999999999898,0.0
1788332400,0.895,0.665,True,True,0.22999999999999998,0.25
1788330900,0.065,0.075,False,False,-0.009999999999999995,-0.0
1788336900,0.035,0.125,False,False,-0.09,-0.1
1788331500,0.975,0.945,True,True,0.030000000000000027,0.05
1788333900,0.78,0.525,True,False,0.255,0.25
1788335400,0.305,0.395,False,False,-0.09000000000000002,-0.1
1788335100,0.885,0.9,False,False,-0.015000000000000013,-0.0
1788333300,0.955,0.97,True,True,-0.015000000000000013,-0.0
1788336600,0.875,0.845,True,True,0.030000000000000027,0.05
1788327900,0.855,0.81,True,True,0.04499999999999993,0.05
1788334800,0.445,0.485,True,True,-0.03999999999999998,-0.05
1788336300,0.185,0.285,False,True,-0.09999999999999998,-0.1
1788337200,0.845,0.795,False,False,0.04999999999999993,0.05
1788336000,0.555,0.855,False,False,-0.29999999999999993,-0.30000000000000004
1788339300,0.245,0.415,False,False,-0.16999999999999998,-0.15000000000000002
1788337800,0.415,0.605,False,True,-0.19,-0.2
1788335700,0.735,0.64,False,False,0.09499999999999997,0.1
1788334500,0.835,0.845,False,False,-0.010000000000000009,-0.0
1788342300,0.715,0.495,False,False,0.21999999999999997,0.2
1788340200,0.535,0.63,True,True,-0.09499999999999997,-0.1
1788338400,0.575,0.51,False,False,0.06499999999999995,0.05
1788339000,0.425,0.385,False,False,0.03999999999999998,0.05
1788333000,0.205,0.475,False,True,-0.27,-0.25
1788341700,0.025,0.005,False,False,0.02,0.0
1788343200,0.795,0.785,True,True,0.010000000000000009,0.0
1788341100,0.125,0.15,False,False,-0.024999999999999994,-0.0
1788338700,0.275,0.145,False,False,0.13000000000000003,0.15000000000000002
1788341400,0.935,0.825,True,True,0.1100000000000001,0.1
1788342000,0.105,0.235,False,False,-0.13,-0.15000000000000002
1788337500,0.065,0.085,False,False,-0.020000000000000004,-0.0
1788338100,0.035,0.015,False,False,0.020000000000000004,0.0
1788344100,0.455,0.395,False,True,0.06,0.05
1788339600,0.715,0.555,True,True,0.15999999999999992,0.15000000000000002
1788344700,0.605,0.455,False,False,0.14999999999999997,0.15000000000000002
1788342600,0.845,0.575,True,True,0.27,0.25
1788344400,0.445,0.545,True,True,-0.10000000000000003,-0.1
1788347700,0.545,0.525,True,True,0.020000000000000018,0.0
1788340500,0.605,0.435,False,False,0.16999999999999998,0.15000000000000002
1788343800,0.275,0.245,True,False,0.030000000000000027,0.05
1788347100,0.165,0.165,False,False,0.0,0.0
1788345300,0.105,0.045,False,False,0.06,0.05
1788343500,0.085,0.245,False,False,-0.15999999999999998,-0.15000000000000002
1788345000,0.505,0.315,False,False,0.19,0.2
1788346800,0.785,0.835,True,True,-0.04999999999999993,-0.05
1788349800,0.275,0.305,False,True,-0.02999999999999997,-0.05
1788339900,0.955,0.965,True,True,-0.010000000000000009,-0.0
1788345600,0.875,0.865,False,False,0.010000000000000009,0.0
1788348900,0.685,0.545,True,True,0.14,0.15000000000000002
1788340800,0.075,0.025,False,False,0.049999999999999996,0.05
1788350100,0.465,0.455,True,True,0.010000000000000009,0.0
1788349500,0.265,0.195,False,False,0.07,0.05
1788348600,0.115,0.315,True,True,-0.2,-0.2
1788348000,0.225,0.445,False,False,-0.22,-0.2
1788349200,0.855,0.925,True,True,-0.07000000000000006,-0.05
1788346500,0.085,0.425,True,True,-0.33999999999999997,-0.35000000000000003
1788350400,0.925,0.825,True,True,0.10000000000000009,0.1
1788345900,0.425,0.275,True,True,0.14999999999999997,0.15000000000000002
1788347400,0.115,0.325,True,True,-0.21000000000000002,-0.2
1788346200,0.085,0.075,False,False,0.010000000000000009,0.0
1788352200,0.675,0.495,True,True,0.18000000000000005,0.2
1788352800,0.215,0.165,False,False,0.04999999999999999,0.05
1788356100,0.035,0.115,False,False,-0.08,-0.1
1788342900,0.535,0.615,True,False,-0.07999999999999996,-0.1
1788351600,0.885,0.785,True,True,0.09999999999999998,0.1
1788348300,0.155,0.445,False,False,-0.29000000000000004,-0.30000000000000004
1788354600,0.925,0.88,False,False,0.04500000000000004,0.05
1788351000,0.325,0.505,True,True,-0.18,-0.2
1788355800,0.955,0.945,True,True,0.010000000000000009,0.0
1788351300,0.765,0.85,True,True,-0.08499999999999996,-0.1
1788353400,0.255,0.115,False,False,0.14,0.15000000000000002
1788354900,0.775,0.665,True,False,0.10999999999999999,0.1
1788354000,0.085,0.315,False,False,-0.22999999999999998,-0.25
1788354300,0.955,0.975,True,True,-0.020000000000000018,-0.0
1788353700,0.355,0.275,False,False,0.07999999999999996,0.1
1788355500,0.055,0.245,False,False,-0.19,-0.2
1788355200,0.745,0.805,True,True,-0.06000000000000005,-0.05
1788350700,0.715,0.575,False,False,0.14,0.15000000000000002
1788353100,0.635,0.835,True,True,-0.19999999999999996,-0.2
1788356700,0.995,0.975,True,True,0.020000000000000018,0.0
1788357600,0.565,0.375,False,False,0.18999999999999995,0.2
1788357300,0.425,0.4,True,False,0.024999999999999967,0.0
1788360600,0.085,0.145,False,False,-0.059999999999999984,-0.05
1788351900,0.955,0.9,True,True,0.05499999999999994,0.05
1788358500,0.455,0.295,True,False,0.16000000000000003,0.15000000000000002
1788357000,0.235,0.395,False,False,-0.16000000000000003,-0.15000000000000002
1788359100,0.935,0.855,False,False,0.08000000000000007,0.1
1788352500,0.205,0.185,False,False,0.01999999999999999,0.0
1788360900,0.455,0.22,False,False,0.23500000000000001,0.25
1788360000,0.225,0.385,False,False,-0.16,-0.15000000000000002
1788356400,0.165,0.175,False,False,-0.009999999999999981,-0.0
1788357900,0.475,0.445,False,False,0.02999999999999997,0.05
1788361800,0.385,0.455,False,False,-0.07,-0.05
1788361500,0.095,0.095,True,True,0.0,0.0
1788361200,0.775,0.665,False,False,0.10999999999999999,0.1
1788365100,0.165,0.125,False,False,0.04000000000000001,0.05
1788358200,0.945,0.945,True,True,0.0,0.0
1788359400,0.525,0.37,True,True,0.15500000000000003,0.15000000000000002
1788358800,0.395,0.31,True,True,0.08500000000000002,0.1
1788362100,0.385,0.175,False,False,0.21000000000000002,0.2
1788363600,0.185,0.345,False,False,-0.15999999999999998,-0.15000000000000002
1788367200,0.055,0.055,False,False,0.0,0.0
1788362400,0.91,0.885,True,True,0.025000000000000022,0.05
1788359700,0.035,0.02,False,False,0.015000000000000003,0.0
1788363300,0.795,0.555,True,True,0.24,0.25
1788360300,0.865,0.925,True,True,-0.06000000000000005,-0.05
1788367500,0.115,0.12,False,False,-0.0049999999999999906,-0.0
1788363900,0.845,0.51,True,True,0.33499999999999996,0.35000000000000003
1788364500,0.595,0.345,True,False,0.25,0.25
1788366000,0.345,0.265,True,True,0.07999999999999996,0.1
1788362700,0.095,0.075,False,False,0.020000000000000004,0.0
1788368100,0.355,0.185,False,False,0.16999999999999998,0.15000000000000002
1788368700,0.525,0.255,False,False,0.27,0.25
1788369000,0.075,0.195,False,False,-0.12000000000000001,-0.1
1788365700,0.775,0.795,True,True,-0.020000000000000018,-0.0
1788365400,0.635,0.44,True,True,0.195,0.2
1788367800,0.325,0.555,True,True,-0.23000000000000004,-0.25
1788366600,0.735,0.4,False,False,0.33499999999999996,0.35000000000000003
1788366300,0.585,0.635,True,True,-0.050000000000000044,-0.05
1788364200,0.2,0.035,False,False,0.165,0.15000000000000002
1788363000,0.565,0.485,True,True,0.07999999999999996,0.1
1788369900,0.535,0.575,True,True,-0.039999999999999925,-0.05
1788370200,0.545,0.435,True,True,0.11000000000000004,0.1
1788364800,0.605,0.685,True,True,-0.08000000000000007,-0.1
1788366900,0.76,0.845,True,True,-0.08499999999999996,-0.1
1788372900,0.535,0.305,True,False,0.23000000000000004,0.25
1788371100,0.555,0.525,True,True,0.030000000000000027,0.05
1788372300,0.085,0.165,False,False,-0.08,-0.1
1788371400,0.955,0.975,True,True,-0.020000000000000018,-0.0
1788201900,0.965,0.945,True,True,0.020000000000000018,0.0
1788370800,0.315,0.635,False,False,-0.32,-0.30000000000000004
1788369600,0.775,0.525,False,False,0.25,0.25
1788372000,0.355,0.315,True,True,0.03999999999999998,0.05
1788368400,0.155,0.275,False,False,-0.12000000000000002,-0.1
1788200700,0.065,0.155,False,False,-0.09,-0.1
1788202200,0.025,0.035,False,False,-0.010000000000000002,-0.0
1788373200,0.645,0.545,True,True,0.09999999999999998,0.1
1788370500,0.665,0.725,True,True,-0.05999999999999994,-0.05
1788201600,0.915,0.935,True,True,-0.020000000000000018,-0.0
1788371700,0.265,0.375,False,False,-0.10999999999999999,-0.1
1788205200,0.845,0.675,False,False,0.16999999999999993,0.15000000000000002
1788203100,0.765,0.685,True,True,0.07999999999999996,0.1
1788204300,0.265,0.215,True,True,0.05000000000000002,0.05
1788372600,0.495,0.525,True,True,-0.030000000000000027,-0.05
1788203400,0.845,0.895,True,True,-0.050000000000000044,-0.05
1788203700,0.205,0.63,True,True,-0.42500000000000004,-0.4
1788201000,0.175,0.165,False,False,0.009999999999999981,0.0
1788204900,0.235,0.145,False,False,0.09,0.1
1788202500,0.305,0.385,False,False,-0.08000000000000002,-0.1
1788201300,0.455,0.515,False,False,-0.06,-0.05
1788207000,0.835,0.585,True,False,0.25,0.25
1788206100,0.125,0.285,False,False,-0.15999999999999998,-0.15000000000000002
1788207600,0.865,0.855,True,True,0.010000000000000009,0.0
1788369300,0.825,0.915,True,True,-0.09000000000000008,-0.1
1788204600,0.175,0.14,True,True,0.034999999999999976,0.05
1788210600,0.175,0.585,True,True,-0.41,-0.4
1788208200,0.195,0.08,False,False,0.115,0.1
1788205800,0.635,0.83,True,True,-0.19499999999999995,-0.2
1788204000,0.045,0.065,False,False,-0.020000000000000004,-0.0
1788209100,0.865,0.845,True,True,0.020000000000000018,0.0
1788208500,0.535,0.425,False,False,0.11000000000000004,0.1
1788205500,0.025,0.035,False,False,-0.010000000000000002,-0.0
1788206400,0.265,0.355,True,True,-0.08999999999999997,-0.1
1788207300,0.605,0.445,True,False,0.15999999999999998,0.15000000000000002
1788202800,0.735,0.74,True,True,-0.0050000000000000044,-0.0
1788210300,0.305,0.315,False,False,-0.010000000000000009,-0.0
1788207900,0.535,0.405,False,False,0.13,0.15000000000000002
1788213000,0.385,0.5,False,False,-0.11499999999999999,-0.1
1788210900,0.245,0.155,False,False,0.09,0.1
1788212700,0.775,0.535,True,True,0.24,0.25
1788215100,0.085,0.105,False,False,-0.01999999999999999,-0.0
1788213900,0.72,0.415,False,False,0.305,0.30000000000000004
1788209400,0.655,0.3,False,False,0.35500000000000004,0.35000000000000003
1788212100,0.565,0.755,True,True,-0.19000000000000006,-0.2
1788206700,0.295,0.355,False,False,-0.06,-0.05
1788213600,0.155,0.385,False,False,-0.23,-0.25
1788209700,0.845,0.785,True,True,0.05999999999999994,0.05
1788211200,0.365,0.255,False,False,0.10999999999999999,0.1
1788213300,0.225,0.35,False,False,-0.12499999999999997,-0.1
1788210000,0.165,0.12,False,False,0.04500000000000001,0.05
1788211500,0.685,0.805,True,True,-0.12,-0.1
1788212400,0.845,0.855,True,True,-0.010000000000000009,-0.0
1788214800,0.105,0.16,False,False,-0.05500000000000001,-0.05
1788214200,0.895,0.83,True,True,0.06500000000000006,0.05
1788217800,0.925,0.94,True,True,-0.014999999999999902,-0.0
1788218400,0.52,0.435,True,True,0.08500000000000002,0.1
1788215400,0.355,0.4,False,False,-0.04500000000000004,-0.05
1788219000,0.505,0.5,True,True,0.0050000000000000044,0.0
1788220500,0.505,0.5,True,False,0.0050000000000000044,0.0
1788216600,0.065,0.2,False,False,-0.135,-0.15000000000000002
1788208800,0.215,0.125,False,False,0.09,0.1
1788211800,0.965,0.955,True,True,0.010000000000000009,0.0
1788219600,0.505,0.5,False,False,0.0050000000000000044,0.0
1788214500,0.275,0.555,False,False,-0.28,-0.30000000000000004
1788220800,0.505,0.5,True,True,0.0050000000000000044,0.0
1788216900,0.405,0.635,True,True,-0.22999999999999998,-0.25
1788219300,0.505,0.5,False,False,0.0050000000000000044,0.0
1788216300,0.435,0.235,False,False,0.2,0.2
1788224400,0.5,0.5,False,False,0.0,0.0
1788222600,0.505,0.5,True,False,0.0050000000000000044,0.0
1788216000,0.275,0.255,False,False,0.020000000000000018,0.0
1788222300,0.505,0.5,True,True,0.0050000000000000044,0.0
1788217200,0.205,0.35,False,False,-0.145,-0.15000000000000002
1788215700,0.615,0.465,False,False,0.14999999999999997,0.15000000000000002
1788219900,0.505,0.7,True,True,-0.19499999999999995,-0.2
1788221700,0.505,0.5,True,True,0.0050000000000000044,0.0
1788218100,0.175,0.18,False,False,-0.0050000000000000044,-0.0
1788222000,0.505,0.5,True,True,0.0050000000000000044,0.0
1788223500,0.505,0.5,False,False,0.0050000000000000044,0.0
1788223200,0.505,0.5,True,True,0.0050000000000000044,0.0
1788221400,0.505,0.5,True,True,0.0050000000000000044,0.0
1788217500,0.055,0.075,False,False,-0.019999999999999997,-0.0
1788220200,0.505,0.74,False,False,-0.235,-0.25
1788223800,0.505,0.5,True,True,0.0050000000000000044,0.0
1788218700,0.505,0.5,True,True,0.0050000000000000044,0.0
1788226200,0.035,0.025,False,False,0.010000000000000002,0.0
1788225900,0.505,0.395,False,False,0.10999999999999999,0.1
1788222900,0.505,0.5,False,False,0.0050000000000000044,0.0
1788221100,0.505,0.5,True,False,0.0050000000000000044,0.0
1788228300,0.105,0.105,False,False,0.0,0.0
1788225300,0.175,0.155,False,False,0.01999999999999999,0.0
1788225600,0.265,0.265,True,True,0.0,0.0
1788229200,0.575,0.465,False,False,0.10999999999999993,0.1
1788227100,0.775,0.725,True,True,0.050000000000000044,0.05
1788226500,0.495,0.375,False,False,0.12,0.1
1788224700,0.5,0.5,True,True,0.0,0.0
1788228900,0.385,0.445,False,False,-0.06,-0.05
1788230700,0.615,0.675,True,True,-0.06000000000000005,-0.05
1788224100,0.505,0.5,False,False,0.0050000000000000044,0.0
1788228000,0.185,0.345,False,False,-0.15999999999999998,-0.15000000000000002
1788225000,0.985,0.97,True,True,0.015000000000000013,0.0
1788232500,0.825,0.915,False,True,-0.09000000000000008,-0.1
1788231300,0.865,0.585,True,False,0.28,0.30000000000000004
1788227700,0.185,0.265,False,False,-0.08000000000000002,-0.1
1788229500,0.825,0.905,True,True,-0.08000000000000007,-0.1
1788230400,0.345,0.155,False,False,0.18999999999999997,0.2
1788226800,0.965,0.965,True,True,0.0,0.0
1788234900,0.825,0.515,True,False,0.30999999999999994,0.30000000000000004
1788229800,0.425,0.625,False,False,-0.2,-0.2
1788234600,0.065,0.11,False,False,-0.045,-0.05
1788233100,0.175,0.095,False,False,0.07999999999999999,0.1
1788235800,0.175,0.115,True,True,0.059999999999999984,0.05
1788235200,0.405,0.315,False,False,0.09000000000000002,0.1
1788231000,0.595,0.475,True,True,0.12,0.1
1788227400,0.025,0.025,False,False,0.0,0.0
1788228600,0.285,0.455,False,False,-0.17000000000000004,-0.15000000000000002
1788232200,0.635,0.405,False,False,0.22999999999999998,0.25
1788230100,0.985,0.915,True,True,0.06999999999999995,0.05
1788231600,0.645,0.845,True,True,-0.19999999999999996,-0.2
1788232800,0.915,0.835,True,True,0.08000000000000007,0.1
1788233700,0.945,0.95,True,True,-0.0050000000000000044,-0.0
1788233400,0.315,0.63,True,True,-0.315,-0.30000000000000004
1788238500,0.055,0.105,False,False,-0.049999999999999996,-0.05
1788231900,0.355,0.56,True,True,-0.20500000000000007,-0.2
1788236700,0.595,0.445,True,True,0.14999999999999997,0.15000000000000002
1788237900,0.085,0.065,False,False,0.020000000000000004,0.0
1788240300,0.075,0.235,False,False,-0.15999999999999998,-0.15000000000000002
1788236100,0.255,0.325,False,False,-0.07,-0.05
1788237300,0.385,0.275,False,False,0.10999999999999999,0.1
1788236400,0.955,0.955,True,True,0.0,0.0
1788237600,0.115,0.245,False,False,-0.13,-0.15000000000000002
1788239700,0.065,0.085,False,False,-0.020000000000000004,-0.0
1788239400,0.855,0.905,True,True,-0.050000000000000044,-0.05
1788240000,0.675,0.73,False,False,-0.05499999999999994,-0.05
1788241500,0.825,0.795,True,True,0.029999999999999916,0.05
1788242400,0.705,0.67,True,True,0.03499999999999992,0.05
1788235500,0.965,0.925,True,False,0.039999999999999925,0.05
1788238200,0.775,0.335,True,True,0.44,0.45
1788239100,0.865,0.825,True,True,0.040000000000000036,0.05
1788242700,0.135,0.21,False,False,-0.07499999999999998,-0.05
1788234000,0.985,0.975,True,True,0.010000000000000009,0.0
1788243600,0.055,0.115,False,False,-0.060000000000000005,-0.05
1788244500,0.695,0.735,True,True,-0.040000000000000036,-0.05
1788241800,0.135,0.175,True,True,-0.03999999999999998,-0.05
1788240900,0.715,0.905,True,True,-0.19000000000000006,-0.2
1788243000,0.115,0.145,False,False,-0.029999999999999985,-0.05
1788244200,0.735,0.745,True,True,-0.010000000000000009,-0.0
1788242100,0.095,0.52,False,True,-0.42500000000000004,-0.4
1788234300,0.495,0.445,False,False,0.04999999999999999,0.05
1788237000,0.935,0.93,True,True,0.0050000000000000044,0.0
1788243900,0.545,0.565,False,False,-0.019999999999999907,-0.0
1788245400,0.315,0.335,False,False,-0.020000000000000018,-0.0
1788245100,0.275,0.46,False,False,-0.185,-0.2
1788244800,0.095,0.105,False,False,-0.009999999999999995,-0.0
1788243300,0.675,0.475,True,False,0.20000000000000007,0.2
1788238800,0.395,0.215,False,False,0.18000000000000002,0.2
1788240600,0.965,0.945,True,True,0.020000000000000018,0.0
1788241200,0.655,0.83,True,True,-0.17499999999999993,-0.15000000000000002
1788246600,0.255,0.175,True,True,0.08000000000000002,0.1
1788245700,0.145,0.225,False,False,-0.08000000000000002,-0.1
1788250800,0.695,0.665,False,False,0.029999999999999916,0.05
1788248700,0.445,0.34,True,True,0.10499999999999998,0.1
1788246300,0.735,0.855,True,True,-0.12,-0.1
1788248400,0.025,0.035,False,False,-0.010000000000000002,-0.0
1788247500,0.755,0.845,True,True,-0.08999999999999997,-0.1
1788247800,0.575,0.835,False,False,-0.26,-0.25
1788249900,0.185,0.66,False,False,-0.47500000000000003,-0.5
1788247200,0.915,0.935,True,True,-0.020000000000000018,-0.0
1788250500,0.545,0.715,False,True,-0.16999999999999993,-0.15000000000000002
