window_end,p_btc_up,p_eth_up,btc_up_resolved,eth_up_resolved,spread,spread_bucket
1787439300,0.995,0.985,True,True,0.010000000000000009,0.0
1787438100,0.005,0.005,False,False,0.0,0.0
1787440500,0.0005,0.005,False,False,-0.0045000000000000005,-0.0
1787445600,0.705,0.98,True,True,-0.275,-0.30000000000000004
1787445300,0.995,0.945,True,True,0.050000000000000044,0.05
1787435100,0.005,0.405,False,True,-0.4,-0.4
1787437200,0.455,0.435,False,False,0.020000000000000018,0.0
1787442600,0.995,0.995,True,True,0.0,0.0
1787441700,0.17,0.045,False,False,0.125,0.1
1787442000,0.995,0.995,True,True,0.0,0.0
1787439000,0.035,0.035,False,False,0.0,0.0
1787440800,0.995,0.995,True,True,0.0,0.0
1787442900,0.985,0.995,True,True,-0.010000000000000009,-0.0
1787442300,0.995,0.995,True,True,0.0,0.0
1787445000,0.995,0.39,True,False,0.605,0.6000000000000001
1787448000,0.065,0.005,False,False,0.060000000000000005,0.05
1787445900,0.815,0.165,True,False,0.6499999999999999,0.65
1787444100,0.015,0.005,False,False,0.009999999999999998,0.0
1787446800,0.225,0.825,False,False,-0.6,-0.6000000000000001
1787447100,0.005,0.005,False,False,0.0,0.0
1787448300,0.545,0.995,True,True,-0.44999999999999996,-0.45
1787447700,0.985,0.985,True,True,0.0,0.0
1787443800,0.095,0.385,False,False,-0.29000000000000004,-0.30000000000000004
1787443200,0.175,0.005,False,False,0.16999999999999998,0.15000000000000002
1787447400,0.985,0.915,True,True,0.06999999999999995,0.05
1787448600,0.005,0.005,False,False,0.0,0.0
1787450100,0.965,0.995,True,True,-0.030000000000000027,-0.05
1787446200,0.065,0.79,True,True,-0.7250000000000001,-0.75
1787449200,0.985,0.995,True,True,-0.010000000000000009,-0.0
1787452200,0.995,0.995,True,True,0.0,0.0
1787451000,0.005,0.015,False,False,-0.009999999999999998,-0.0
1787449800,0.805,0.57,True,True,0.2350000000000001,0.25
1787455200,0.995,0.97,True,False,0.025000000000000022,0.05
1787452500,0.995,0.995,True,True,0.0,0.0
1787454300,0.315,0.08,False,False,0.235,0.25
1787451900,0.005,0.005,False,False,0.0,0.0
1787451300,0.045,0.005,False,False,0.04,0.05
1787446500,0.995,0.995,True,True,0.0,0.0
1787453100,0.135,0.18,False,False,-0.044999999999999984,-0.05
1787454900,0.995,0.995,True,True,0.0,0.0
1787449500,0.005,0.015,False,False,-0.009999999999999998,-0.0
1787452800,0.055,0.22,False,False,-0.165,-0.15000000000000002
1787455800,0.105,0.95,False,True,-0.845,-0.8500000000000001
1787450700,0.145,0.165,False,False,-0.020000000000000018,-0.0
1787456400,0.995,0.95,True,True,0.04500000000000004,0.05
1787448900,0.005,0.005,False,False,0.0,0.0
1787453400,0.985,0.995,True,True,-0.010000000000000009,-0.0
1787454600,0.005,0.005,False,False,0.0,0.0
1787450400,0.005,0.005,False,False,0.0,0.0
1787453700,0.005,0.005,False,False,0.0,0.0
1787456100,0.005,0.005,False,False,0.0,0.0
1787460000,0.165,0.855,False,True,-0.69,-0.7000000000000001
1787460900,0.995,0.995,True,True,0.0,0.0
1787457600,0.025,0.155,False,False,-0.13,-0.15000000000000002
1787457300,0.035,0.995,False,True,-0.96,-0.9500000000000001
1787455500,0.005,0.005,False,False,0.0,0.0
1787457900,0.005,0.025,False,False,-0.02,-0.0
1787457000,0.9995,0.995,True,True,0.0045000000000000595,0.0
1787454000,0.895,0.465,True,True,0.43,0.45
1787456700,0.0005,0.025,False,False,-0.0245,-0.0
1787451600,0.1,0.675,False,False,-0.5750000000000001,-0.6000000000000001
1787458500,0.995,0.995,True,True,0.0,0.0
1787458200,0.005,0.005,False,False,0.0,0.0
1787461500,0.005,0.005,False,False,0.0,0.0
1787460300,0.015,0.015,False,False,0.0,0.0
1787464800,0.135,0.105,False,False,0.030000000000000013,0.05
1787459100,0.655,0.3,True,True,0.35500000000000004,0.35000000000000003
1787459700,0.005,0.005,False,False,0.0,0.0
1787462400,0.015,0.67,False,True,-0.655,-0.65
1787461800,0.005,0.005,False,False,0.0,0.0
1787463900,0.015,0.955,False,True,-0.94,-0.9500000000000001
1787460600,0.005,0.0005,False,False,0.0045000000000000005,0.0
1787462100,0.035,0.9955,False,True,-0.9605,-0.9500000000000001
1787464500,0.025,0.555,False,False,-0.53,-0.55
1787461200,0.005,0.005,False,False,0.0,0.0
1787463000,0.875,0.45,True,False,0.425,0.4
1787464200,0.905,0.545,True,True,0.36,0.35000000000000003
1787463300,0.945,0.855,True,True,0.08999999999999997,0.1
1787465400,0.005,0.005,False,False,0.0,0.0
1787467200,0.005,0.005,False,False,0.0,0.0
1787466300,0.995,0.985,True,True,0.010000000000000009,0.0
1787462700,0.9995,0.995,True,True,0.0045000000000000595,0.0
1787463600,0.075,0.005,False,False,0.06999999999999999,0.05
1787465100,0.035,0.035,False,False,0.0,0.0
1787467500,0.955,0.9945,True,True,-0.03950000000000009,-0.05
1787459400,0.995,0.995,True,True,0.0,0.0
1787469600,0.935,0.965,True,True,-0.029999999999999916,-0.05
1787465700,0.9995,0.9995,True,True,0.0,0.0
1787469300,0.995,0.9965,True,True,-0.0015000000000000568,-0.0
1787469900,0.0005,0.0055,False,False,-0.004999999999999999,-0.0
1787469000,0.9995,0.9995,True,True,0.0,0.0
1787466600,0.005,0.465,False,True,-0.46,-0.45
1787473800,0.885,0.425,True,True,0.46,0.45
1787471100,0.005,0.345,False,False,-0.33999999999999997,-0.35000000000000003
1787470500,0.005,0.005,False,False,0.0,0.0
1787468400,0.005,0.075,False,True,-0.06999999999999999,-0.05
1787472900,0.915,0.9995,True,True,-0.08450000000000002,-0.1
1787466000,0.995,0.995,True,True,0.0,0.0
1787467800,0.015,0.015,False,False,0.0,0.0
1787472600,0.995,0.9995,True,True,-0.0045000000000000595,-0.0
1787468700,0.485,0.36,False,True,0.125,0.1
1787468100,0.025,0.035,False,False,-0.010000000000000002,-0.0
1787470200,0.245,0.11,False,False,0.135,0.15000000000000002
1787472300,0.925,0.615,True,True,0.31000000000000005,0.30000000000000004
1787470800,0.005,0.005,False,False,0.0,0.0
1787466900,0.9995,0.9995,True,True,0.0,0.0
1787474100,0.995,0.995,True,True,0.0,0.0
1787472000,0.0035,0.0005,False,False,0.003,0.0
1787471700,0.992,0.9995,True,True,-0.007500000000000062,-0.0
1787476200,0.605,0.015,True,False,0.59,0.6000000000000001
1787475000,0.125,0.005,False,False,0.12,0.1
1787471400,0.935,0.115,True,False,0.8200000000000001,0.8
1787475900,0.996,0.98,True,True,0.016000000000000014,0.0
1787475300,0.655,0.19,False,False,0.465,0.45
1787473500,0.015,0.095,False,False,-0.08,-0.1
1787478000,0.855,0.38,True,False,0.475,0.45
1787473200,0.995,0.855,True,True,0.14,0.15000000000000002
1787475600,0.015,0.005,False,False,0.009999999999999998,0.0
1787481000,0.005,0.005,False,False,0.0,0.0
1787478300,0.995,0.9995,True,True,-0.0045000000000000595,-0.0
1787481900,0.895,0.475,True,True,0.42000000000000004,0.4
1787477400,0.995,0.995,True,True,0.0,0.0
1787477100,0.195,0.005,False,False,0.19,0.2
1787479200,0.105,0.015,False,False,0.09,0.1
1787476500,0.015,0.085,False,False,-0.07,-0.05
1787480400,0.995,0.995,True,True,0.0,0.0
1787477700,0.005,0.005,False,False,0.0,0.0
1787474400,0.995,0.995,True,True,0.0,0.0
1787476800,0.025,0.055,False,False,-0.03,-0.05
1787478600,0.995,0.995,True,True,0.0,0.0
1787480700,0.9995,0.995,True,True,0.0045000000000000595,0.0
1787479500,0.995,0.995,True,True,0.0,0.0
1787486100,0.9995,0.993,True,True,0.006500000000000061,0.0
